timestamp,free_heap_kb,stack_hwm_bytes,net_activity,msg_size,sign_time_ms,label,true_algo
1761056546098,240.16,10044,1,1024,196.76,1,1
1761056548585,229.71,10044,2,128,485.46,0,1
1761056551107,240.16,10044,1,512,520.74,0,1
1761056553445,229.71,10044,2,64,337.25,0,1
1761056555658,240.16,10044,1,128,212.67,0,1
1761056558058,229.71,10044,2,256,398.63,0,1
1761056560246,240.16,10044,1,256,185.69,1,1
1761056562766,229.71,10044,2,256,519.07,0,1
1761056565110,240.16,10044,1,256,341.89,0,1
1761056567746,229.71,10044,2,256,633.81,0,1
1761056570163,240.12,10044,1,64,415.54,0,1
1761056572490,240.16,10044,1,64,326.36,0,1
1761056574952,229.71,10044,2,128,460.6,0,1
1761056577367,240.16,10044,1,32,413.82,0,1
1761056579760,229.71,10044,2,32,392.44,0,1
1761056581986,240.16,10044,1,1024,222.66,0,1
1761056584219,229.71,10044,2,512,231.65,0,1
1761056586592,240.16,10044,1,32,371.65,0,1
1761056588719,229.71,10044,2,128,125.22,1,1
1761056590939,240.16,10044,1,1024,217.18,0,1
1761056593594,229.71,10044,2,64,653.44,0,1
1761056595831,240.12,10044,1,512,235.55,0,1
1761056598266,240.16,10044,1,32,433.84,0,1
1761056600431,229.71,10044,2,128,163.23,1,1
1761056602568,240.16,10044,1,512,135.86,1,1
1761056604896,229.71,10044,2,256,326.69,0,1
1761056607195,240.16,10044,1,512,296.77,0,1
1761056609349,229.71,10044,2,256,153.5,1,1
1761056611787,240.16,10044,1,64,435.41,0,1
1761056614239,229.71,10044,2,1024,450.54,0,1
1761056616698,240.16,10044,1,64,456.7,0,1
1761056619150,229.71,10044,2,1024,450.36,0,1
1761056621324,240.12,10044,1,128,172.77,1,1
1761056623796,240.16,10044,1,128,470.23,0,1
1761056626263,229.71,10044,2,32,465.72,0,1
1761056628743,240.16,10044,1,1024,477.48,0,1
1761056631193,229.71,10044,2,128,449.2,0,1
1761056633347,240.16,10044,1,32,152.64,1,1
1761056635699,229.71,10044,2,1024,349.76,0,1
1761056637974,240.16,10044,1,256,273.53,0,1
1761056640534,229.71,10044,2,256,559.7,0,1
1761056642834,240.16,10044,1,512,297.95,0,1
1761056645217,240.16,10044,1,128,382.08,0,1
1761056647401,229.71,10044,2,32,182.12,1,1
1761056649957,240.16,10044,1,1024,553.2,0,1
1761056652463,229.71,10044,2,128,504.33,0,1
1761056654772,240.16,10044,1,64,307.44,0,1
1761056657164,229.71,10044,2,128,391.29,0,1
1761056659347,240.16,10044,1,64,182.01,1,1
1761056661720,229.71,10044,2,512,370.88,0,1
1761056663942,240.12,10044,1,256,220.56,0,1
1761056666128,229.71,10044,2,1024,184.62,1,1
1761056668745,240.16,10044,1,32,615.75,0,1
1761056671067,229.71,10044,2,256,320.63,0,1
1761056673450,240.16,10044,1,512,382.3,0,1
1761056675595,229.71,10044,2,128,144.08,1,1
1761056677830,240.16,10044,1,64,234.09,0,1
1761056680310,229.71,10044,2,32,478.4,0,1
1761056682702,240.12,10044,1,32,391.17,0,1
1761056684872,240.16,10044,1,128,168.28,1,1
1761056687319,229.71,10044,2,256,445.88,0,1
1761056689790,240.16,10044,1,1024,469.56,0,1
1761056692184,229.71,10044,2,128,392.47,0,1
1761056694347,240.16,10044,1,256,161.86,1,1
1761056696686,229.71,10044,2,1024,336.2,0,1
1761056699106,240.16,10044,1,64,418.32,0,1
1761056701459,229.71,10044,2,64,351.13,0,1
1761056703940,240.16,10044,1,32,480.45,0,1
1761056706313,229.71,10044,2,256,371.66,0,1
1761056708487,221.63,10044,1,512,171.87,1,1
1761056710975,240.16,10044,1,128,486.14,0,1
1761056713427,229.71,10044,2,64,451.72,0,1
1761056715830,240.16,10044,1,512,400.67,0,1
1761056717960,229.71,10044,2,64,129.93,1,1
1761056720108,240.16,10044,1,64,147.44,1,1
1761056722276,229.71,10044,2,1024,164.57,1,1
1761056724508,240.16,10044,1,32,230.59,0,1
1761056726997,229.71,10044,2,64,488.17,0,1
1761056729357,240.16,10044,1,64,358.22,0,1
1761056731846,229.71,10044,2,512,487.47,0,1
1761056734316,229.01,10044,1,512,468.84,0,1
1761056736738,240.16,10044,1,64,420.78,0,1
1761056739191,229.71,10044,2,1024,449.82,0,1
1761056741359,240.16,10044,1,512,166.0,1,1
1761056743905,229.71,10044,2,1024,543.92,0,1
1761056746237,240.16,10044,1,128,330.96,0,1
1761056748367,229.71,10044,2,512,128.45,1,1
1761056750517,240.16,10044,1,1024,147.74,1,1
1761056752720,229.71,10044,2,64,201.83,0,1
1761056755196,240.16,10044,1,64,475.64,0,1
1761056757753,229.71,10044,2,128,554.69,0,1
1761056760087,240.16,10044,1,256,333.8,0,1
1761056762531,229.71,10044,2,64,442.12,0,1
1761056764952,240.16,10044,1,512,419.26,0,1
1761056767135,229.71,10044,2,128,182.63,1,1
1761056769709,240.16,10044,1,64,572.53,0,1
1761056772020,240.12,10044,1,32,309.49,0,1
1761056774259,229.71,10044,2,128,238.47,0,1
1761056776687,240.16,10044,1,1024,424.77,0,1
1761056779145,229.71,10044,2,32,456.79,0,1
1761056781513,240.16,10044,1,64,366.93,0,1
1761056783686,229.71,10044,2,512,171.52,1,1
1761056786240,240.16,10044,1,256,553.3,0,1
1761056788609,229.71,10044,2,128,366.71,0,1
1761056790813,230.61,10044,1,512,202.75,0,1
1761056793258,240.16,10044,1,32,443.74,0,1
1761056795766,229.71,10044,2,256,506.76,0,1
1761056798125,240.16,10044,1,64,358.1,0,1
1761056800336,229.71,10044,2,128,209.44,0,1
1761056802708,240.16,10044,1,128,371.27,0,1
1761056804938,229.71,10044,2,64,228.31,0,1
1761056807196,240.16,10044,1,512,256.31,0,1
1761056809609,229.71,10044,2,128,411.75,0,1
1761056811923,240.16,10044,1,32,313.08,0,1
1761056814195,229.71,10044,2,64,269.78,0,1
1761056816521,240.12,10044,1,128,324.37,0,1
1761056819037,240.16,10044,1,256,514.91,0,1
1761056821416,229.71,10044,2,256,378.03,0,1
1761056823650,240.16,10044,1,1024,230.54,0,1
1761056826092,229.71,10044,2,64,441.59,0,1
1761056828550,240.16,10044,1,128,456.88,0,1
1761056831227,229.71,10044,2,1024,674.35,0,1
1761056833426,240.16,10044,1,128,197.51,1,1
1761056835747,229.71,10044,2,1024,318.53,0,1
1761056838115,240.16,10044,1,32,366.98,0,1
1761056840489,229.71,10044,2,32,372.88,0,1
1761056842643,240.16,10044,1,64,152.68,1,1
1761056844786,229.71,10044,2,64,141.42,1,1
1761056846924,240.12,10044,1,128,136.69,1,1
1761056849291,240.16,10044,1,128,365.8,0,1
1761056851540,229.71,10044,2,256,245.56,0,1
1761056853673,240.16,10044,1,128,131.51,1,1
1761056855848,229.71,10044,2,1024,171.74,1,1
1761056858285,240.16,10044,1,1024,435.17,0,1
1761056860472,229.71,10044,2,512,185.9,1,1
1761056862888,240.16,10044,1,32,414.68,0,1
1761056865144,229.71,10044,2,1024,253.79,0,1
1761056867522,240.16,10044,1,1024,375.62,0,1
1761056870100,229.71,10044,2,32,576.0,0,1
1761056872481,240.16,10044,1,32,380.34,0,1
1761056874872,240.16,10044,1,512,388.52,0,1
1761056877035,229.71,10044,2,128,162.12,1,1
1761056879246,240.16,10044,1,512,209.54,0,1
1761056881621,229.71,10044,2,256,373.16,0,1
1761056883891,240.12,10044,1,256,269.32,0,1
1761056886232,229.71,10044,2,1024,337.0,0,1
1761056888408,240.16,10044,1,256,174.56,1,1
1761056890817,229.71,10044,2,32,407.78,0,1
1761056893011,240.16,10044,1,1024,192.26,1,1
1761056895221,229.71,10044,2,1024,208.37,0,1
1761056897561,240.16,10044,1,256,338.67,0,1
1761056899719,229.71,10044,2,256,157.07,1,1
1761056901922,240.16,10044,1,64,201.22,0,1
1761056904366,229.71,10044,2,512,441.92,0,1
1761056906839,240.16,10044,1,128,472.36,0,1
1761056909229,229.71,10044,2,32,388.36,0,1
1761056911402,240.16,10044,1,256,172.2,1,1
1761056913634,240.16,10044,1,128,230.89,0,1
1761056916069,229.71,10044,2,1024,433.04,0,1
1761056918957,240.16,10044,1,32,887.22,0,1
1761056921404,229.71,10044,2,32,446.45,0,1
1761056923787,240.16,10044,1,32,381.54,0,1
1761056926159,229.71,10044,2,32,370.9,0,1
1761056928674,240.16,10044,1,128,513.46,0,1
1761056931177,229.71,10044,2,128,500.9,0,1
1761056933367,240.16,10044,1,64,189.17,1,1
1761056935962,229.71,10044,2,512,593.23,0,1
1761056938084,240.16,10044,1,512,120.24,1,1
1761056940354,240.16,10044,1,1024,267.83,0,1
1761056942712,229.71,10044,2,256,356.36,0,1
1761056944924,240.16,10044,1,32,210.59,0,1
1761056947671,229.71,10044,2,1024,744.1,0,1
1761056950079,240.16,10044,1,64,406.44,0,1
1761056952282,229.71,10044,2,128,201.46,0,1
1761056954801,240.16,10044,1,512,517.8,0,1
1761056957147,229.71,10044,2,32,344.92,0,1
1761056959476,240.16,10044,1,32,328.1,0,1
1761056961758,229.71,10044,2,256,279.81,0,1
1761056963886,238.03,10044,1,1024,125.23,1,1
1761056966109,240.16,10044,1,512,221.69,0,1
1761056968484,229.71,10044,2,256,373.11,0,1
1761056970770,240.16,10044,1,64,284.63,0,1
1761056973073,229.71,10044,2,64,301.94,0,1
1761056975419,240.16,10044,1,32,344.49,0,1
1761056977716,229.71,10044,2,128,295.7,0,1
1761056979891,240.16,10044,1,32,174.23,1,1
1761056982342,229.71,10044,2,128,450.25,0,1
1761056984869,240.16,10044,1,32,525.22,0,1
1761056987285,229.71,10044,2,64,414.72,0,1
1761056989730,240.16,10044,1,128,443.6,0,1
1761056992304,244.95,10044,1,64,572.79,0,1
1761056994683,234.48,10044,2,128,376.76,0,1
1761056997086,244.95,10044,1,64,401.59,0,1
1761056999690,234.48,10044,2,32,602.97,0,1
1761057002011,244.95,10044,1,64,319.57,0,1
1761057004463,234.48,10044,2,1024,451.1,0,1
1761057006671,244.95,10044,1,64,207.47,0,1
1761057009007,234.48,10044,2,1024,333.05,0,1
1761057011161,244.95,10044,1,128,152.27,1,1
1761057013509,234.48,10044,2,64,346.13,0,1
1761057015762,244.89,10044,1,256,250.91,0,1
1761057017961,244.95,10044,1,128,198.29,1,1
1761057020407,234.48,10044,2,256,444.45,0,1
1761057022825,244.95,10044,1,32,416.59,0,1
1761057024966,234.48,10044,2,32,139.45,1,1
1761057027310,244.95,10044,1,256,343.07,0,1
1761057029717,234.48,10044,2,128,406.31,0,1
1761057032245,244.95,10044,1,32,526.09,0,1
1761057034529,234.48,10044,2,64,282.37,0,1
1761057036965,244.95,10044,1,32,434.26,0,1
1761057039274,234.48,10044,2,512,307.74,0,1
1761057041605,244.95,10044,1,256,329.71,0,1
1761057044080,244.95,10044,1,32,473.18,0,1
1761057046490,234.48,10044,2,512,408.91,0,1
1761057048850,244.95,10044,1,256,357.08,0,1
1761057051485,234.48,10044,2,32,634.0,0,1
1761057054031,244.95,10044,1,1024,543.2,0,1
1761057056312,234.48,10044,2,32,280.38,0,1
1761057058659,244.95,10044,1,32,344.87,0,1
1761057060874,234.48,10044,2,64,213.87,0,1
1761057063142,244.95,10044,1,32,266.79,0,1
1761057065583,234.48,10044,2,32,439.99,0,1
1761057067983,244.95,10044,1,512,398.41,0,1
1761057070521,244.95,10044,1,32,536.61,0,1
1761057072857,234.48,10044,2,256,334.72,0,1
1761057075020,244.95,10044,1,256,161.2,1,1
1761057077375,234.48,10044,2,32,353.28,0,1
1761057079740,244.95,10044,1,512,363.88,0,1
1761057082066,234.48,10044,2,1024,324.55,0,1
1761057084243,244.95,10044,1,512,175.94,1,1
1761057086392,234.48,10044,2,32,147.69,1,1
1761057088516,244.93,10044,1,1024,121.13,1,1
1761057090793,234.48,10044,2,32,275.99,0,1
1761057093213,223.45,10044,2,64,418.58,0,1
1761057095592,244.95,10044,1,64,377.28,0,1
1761057097737,234.48,10044,2,256,144.23,1,1
1761057100020,244.95,10044,1,128,281.72,0,1
1761057102347,234.48,10044,2,128,325.57,0,1
1761057104593,244.95,10044,1,64,243.17,0,1
1761057106982,234.48,10044,2,256,388.2,0,1
1761057109158,244.95,10044,1,128,174.22,1,1
1761057111750,234.48,10044,2,1024,589.37,0,1
1761057113997,244.95,10044,1,128,245.23,0,1
1761057116330,234.48,10044,2,1024,331.61,0,1
1761057118740,244.95,10044,1,1024,407.13,0,1
1761057121045,234.48,10044,2,32,303.88,0,1
1761057123320,244.89,10044,1,32,274.65,0,1
1761057125900,244.95,10044,1,256,577.55,0,1
1761057128112,234.48,10044,2,512,210.02,0,1
1761057130479,244.95,10044,1,256,365.74,0,1
1761057132831,234.48,10044,2,64,350.21,0,1
1761057135541,244.95,10044,1,64,708.82,0,1
1761057137927,234.48,10044,2,128,384.63,0,1
1761057140079,244.95,10044,1,64,150.12,1,1
1761057142330,234.48,10044,2,128,251.11,0,1
1761057144699,244.95,10044,1,32,367.22,0,1
1761057146951,234.48,10044,2,128,250.62,0,1
1761057149311,244.95,10044,1,64,358.49,0,1
1761057151466,234.48,10044,2,128,154.66,1,1
1761057153691,244.89,10044,1,32,223.76,0,1
1761057156095,244.95,10044,1,64,402.82,0,1
1761057158351,234.48,10044,2,128,254.59,0,1
1761057160824,244.95,10044,1,256,472.14,0,1
1761057163164,234.48,10044,2,512,338.24,0,1
1761057165738,244.95,10044,1,128,572.65,0,1
1761057168146,234.48,10044,2,32,407.69,0,1
1761057170532,244.95,10044,1,64,384.33,0,1
1761057172838,234.48,10044,2,128,303.94,0,1
1761057175133,244.95,10044,1,1024,292.37,0,1
1761057177768,234.48,10044,2,256,633.69,0,1
1761057180033,244.95,10044,1,512,264.05,0,1
1761057182549,234.48,10044,2,64,515.43,0,1
1761057185161,244.95,10044,1,128,611.45,0,1
1761057187408,244.95,10044,1,256,245.29,0,1
1761057189839,234.48,10044,2,64,429.33,0,1
1761057191989,244.95,10044,1,128,149.14,1,1
1761057194132,234.48,10044,2,32,141.52,1,1
1761057196261,244.95,10044,1,512,126.94,1,1
1761057198465,234.48,10044,2,1024,201.74,0,1
1761057200987,244.95,10044,1,128,521.29,0,1
1761057203325,234.48,10044,2,32,336.95,0,1
1761057205522,244.95,10044,1,64,195.76,1,1
1761057208032,234.48,10044,2,64,508.58,0,1
1761057210558,244.91,10044,1,256,524.23,0,1
1761057212981,234.48,10044,2,512,421.45,0,1
1761057215359,233.8,10044,1,128,376.96,0,1
1761057217969,244.95,10044,1,64,608.81,0,1
1761057220231,234.48,10044,2,256,260.85,0,1
1761057222497,244.95,10044,1,32,264.04,0,1
1761057224855,234.48,10044,2,512,356.64,0,1
1761057227008,244.95,10044,1,1024,149.17,1,1
1761057229507,234.48,10044,2,512,498.14,0,1
1761057231915,244.95,10044,1,64,406.36,0,1
1761057234403,234.48,10044,2,1024,486.4,0,1
1761057236809,244.95,10044,1,32,404.67,0,1
1761057239091,234.48,10044,2,1024,278.97,0,1
1761057241402,244.95,10044,1,32,310.52,0,1
1761057243546,234.48,10044,2,256,142.51,1,1
1761057245754,235.39,10044,1,128,207.07,0,1
1761057248157,244.95,10044,1,256,401.81,0,1
1761057250438,234.48,10044,2,32,280.47,0,1
1761057252785,244.95,10044,1,512,344.99,0,1
1761057255170,234.48,10044,2,128,383.38,0,1
1761057257399,244.95,10044,1,32,228.42,0,1
1761057259885,234.48,10044,2,64,484.31,0,1
1761057262398,244.95,10044,1,1024,510.13,0,1
1761057264739,234.48,10044,2,256,339.36,0,1
1761057267007,244.95,10044,1,512,265.75,0,1
1761057269471,234.48,10044,2,1024,461.14,0,1
1761057271818,244.95,10044,1,1024,345.24,0,1
1761057274262,234.48,10044,2,256,441.9,0,1
1761057276379,244.95,10044,1,256,116.0,1,1
1761057278894,234.48,10044,2,128,514.22,0,1
1761057281295,244.95,10044,1,32,399.9,0,1
1761057283482,234.48,10044,2,64,186.05,1,1
1761057285616,223.45,10044,2,512,132.12,1,1
1761057287788,244.95,10044,1,512,170.28,1,1
1761057290226,234.48,10044,2,512,436.57,0,1
1761057292346,244.95,10044,1,32,119.16,1,1
1761057294597,234.48,10044,2,32,248.9,0,1
1761057296977,244.95,10044,1,512,379.3,0,1
1761057299241,234.48,10044,2,32,262.76,0,1
1761057301664,244.95,10044,1,64,421.51,0,1
1761057304150,234.48,10044,2,512,483.92,0,1
1761057306580,244.95,10044,1,64,429.45,0,1
1761057308975,234.48,10044,2,128,393.72,0,1
1761057311288,233.8,10044,1,512,310.81,0,1
1761057313560,244.95,10044,1,256,270.76,0,1
1761057315972,234.48,10044,2,512,409.88,0,1
1761057318224,244.95,10044,1,1024,250.41,0,1
1761057320772,234.48,10044,2,256,546.78,0,1
1761057323067,244.95,10044,1,128,294.01,0,1
1761057325272,234.48,10044,2,1024,202.4,0,1
1761057327802,244.95,10044,1,32,529.46,0,1
1761057330270,234.48,10044,2,256,466.33,0,1
1761057332709,244.95,10044,1,256,437.1,0,1
1761057335062,234.48,10044,2,256,351.67,0,1
1761057337340,244.95,10044,1,128,276.14,0,1
1761057339665,234.48,10044,2,32,323.33,0,1
1761057341811,244.95,10044,1,1024,144.12,1,1
1761057344010,244.95,10044,1,1024,196.71,1,1
1761057346528,234.48,10044,2,512,516.27,0,1
1761057348863,244.95,10044,1,128,333.95,0,1
1761057351026,234.48,10044,2,512,161.74,1,1
1761057353151,244.95,10044,1,512,123.29,1,1
1761057355318,234.48,10044,2,128,166.18,1,1
1761057357521,244.95,10044,1,128,201.68,0,1
1761057360031,234.48,10044,2,64,508.4,0,1
1761057362439,244.95,10044,1,256,406.47,0,1
1761057364875,234.48,10044,2,256,435.18,0,1
1761057367387,244.95,10044,1,256,509.28,0,1
1761057369768,244.95,10044,1,32,379.73,0,1
1761057372378,234.48,10044,2,256,608.83,0,1
1761057374727,244.95,10044,1,32,347.73,0,1
1761057377074,234.48,10044,2,1024,345.38,0,1
1761057379250,244.95,10044,1,1024,173.99,1,1
1761057381485,234.48,10044,2,512,233.57,0,1
1761057383957,244.95,10044,1,256,470.37,0,1
1761057386300,234.48,10044,2,512,341.81,0,1
1761057388473,244.95,10044,1,32,171.95,1,1
1761057390612,234.48,10044,2,1024,136.23,1,1
1761057392948,244.95,10044,1,256,334.36,0,1
1761057395402,244.95,10044,1,128,453.23,0,1
1761057397710,234.48,10044,2,64,306.6,0,1
1761057400413,244.95,10044,1,512,700.65,0,1
1761057402566,234.48,10044,2,1024,150.81,1,1
1761057404729,244.95,10044,1,64,161.75,1,1
1761057406919,234.48,10044,2,128,188.62,1,1
1761057409348,244.95,10044,1,128,427.85,0,1
1761057411515,234.48,10044,2,256,166.46,1,1
1761057413631,244.95,10044,1,64,113.88,1,1
1761057415775,234.48,10044,2,1024,142.52,1,1
1761057418033,233.8,10044,1,1024,255.67,0,1
1761057420494,244.95,10044,1,256,460.23,0,1
1761057422898,234.48,10044,2,32,402.39,0,1
1761057425606,244.95,10044,1,512,705.19,0,1
1761057427774,234.48,10044,2,512,166.44,1,1
1761057430211,244.95,10044,1,256,435.35,0,1
1761057432438,234.48,10044,2,64,225.4,0,1
1761057434794,244.95,10044,1,32,354.78,0,1
1761057437032,234.48,10044,2,512,236.76,0,1
1761057439489,244.95,10044,1,256,455.5,0,1
1761057441874,234.48,10044,2,256,382.93,0,1
1761057444026,244.95,10044,1,128,150.95,1,1
1761057446293,234.48,10044,2,64,265.6,0,1
1761057448950,233.8,10044,1,512,654.44,0,1
1761057451076,244.95,10044,1,128,124.6,1,1
1761057453413,234.48,10044,2,32,335.56,0,1
1761057455781,244.95,10044,1,256,365.58,0,1
1761057458163,234.48,10044,2,64,380.59,0,1
1761057460420,244.95,10044,1,64,255.67,0,1
1761057462749,234.48,10044,2,32,328.47,0,1
1761057464983,244.95,10044,1,1024,232.82,0,1
1761057467456,234.48,10044,2,64,471.06,0,1
1761057469892,244.95,10044,1,64,434.79,0,1
1761057472305,234.48,10044,2,512,411.67,0,1
1761057474819,244.95,10044,1,32,511.95,0,1
1761057477160,234.48,10044,2,64,340.16,0,1
1761057479456,244.95,10044,1,256,294.56,0,1
1761057481920,234.48,10044,2,128,462.14,0,1
1761057484251,244.95,10044,1,512,330.2,0,1
1761057486552,244.95,10044,1,1024,297.13,0,1
1761057488834,234.48,10044,2,256,280.57,0,1
1761057490984,244.95,10044,1,128,148.65,1,1
1761057493173,234.48,10044,2,64,187.35,1,1
1761057495316,244.95,10044,1,32,141.17,1,1
1761057497509,234.48,10044,2,512,191.86,1,1
1761057499962,244.95,10044,1,128,451.0,0,1
1761057502507,234.48,10044,2,512,544.55,0,1
1761057505025,244.95,10044,1,64,516.65,0,1
1761057507316,244.95,10044,1,1024,287.81,0,1
1761057509797,234.48,10044,2,256,479.56,0,1
1761057512175,244.95,10044,1,256,377.13,0,1
1761057514327,234.48,10044,2,64,150.36,1,1
1761057516488,244.95,10044,1,32,159.9,1,1
1761057518741,234.48,10044,2,32,251.54,0,1
1761057521067,244.95,10044,1,512,323.38,0,1
1761057523238,234.48,10044,2,32,170.27,1,1
1761057525440,244.95,10044,1,128,201.1,0,1
1761057527998,234.48,10044,2,256,556.56,0,1
1761057530302,244.95,10044,1,1024,302.19,0,1
1761057532492,244.95,10044,1,32,187.95,1,1
1761057535094,234.48,10044,2,32,601.44,0,1
1761057537426,244.95,10044,1,64,329.63,0,1
1761057540101,234.48,10044,2,512,673.48,0,1
1761057542398,244.95,10044,1,64,296.1,0,1
1761057544767,234.48,10044,2,128,368.57,0,1
1761057547245,244.91,10044,1,256,476.21,0,1
1761057549798,234.48,10044,2,128,551.75,0,1
1761057552144,244.95,10044,1,256,344.84,0,1
1761057554531,234.48,10044,2,512,385.49,0,1
1761057556738,244.95,10044,1,64,205.15,0,1
1761057559173,234.48,10044,2,32,433.99,0,1
1761057561367,244.95,10044,1,256,192.16,1,1
1761057563763,234.48,10044,2,256,394.48,0,1
1761057566045,244.95,10044,1,1024,280.26,0,1
1761057568473,234.48,10044,2,32,426.12,0,1
1761057570805,235.39,10044,1,512,330.48,0,1
1761057573004,244.95,10044,1,1024,198.02,1,1
1761057575611,234.48,10044,2,128,605.39,0,1
1761057577942,244.95,10044,1,256,329.59,0,1
1761057580581,234.48,10044,2,1024,636.83,0,1
1761057582807,244.95,10044,1,256,224.11,0,1
1761057585009,234.48,10044,2,64,200.24,0,1
1761057587412,244.95,10044,1,512,401.69,0,1
1761057589668,234.48,10044,2,512,254.11,0,1
1761057592211,244.95,10044,1,256,541.25,0,1
1761057594461,234.48,10044,2,64,248.29,0,1
1761057596631,244.91,10044,1,128,168.84,1,1
1761057599085,234.48,10044,2,32,452.08,0,1
1761057601546,224.9,10044,2,32,459.89,0,1
1761057604021,244.95,10044,1,256,473.37,0,1
1761057606707,234.48,10044,2,64,685.48,0,1
1761057608858,244.95,10044,1,256,148.99,1,1
1761057611017,234.48,10044,2,1024,156.93,1,1
1761057613160,244.95,10044,1,1024,141.23,1,1
1761057615600,234.48,10044,2,256,438.42,0,1
1761057617810,244.95,10044,1,1024,207.79,0,1
1761057620305,234.48,10044,2,512,491.8,0,1
1761057622853,244.95,10044,1,128,547.29,0,1
1761057625211,234.48,10044,2,256,355.77,0,1
1761057627830,244.91,10044,1,1024,615.23,0,1
1761057630242,234.48,10044,2,32,408.84,0,1
1761057632564,233.8,10044,1,64,319.32,0,1
1761057635141,244.95,10044,1,512,574.51,0,1
1761057637481,234.48,10044,2,64,338.46,0,1
1761057639908,244.95,10044,1,1024,425.96,0,1
1761057642194,234.48,10044,2,256,284.15,0,1
1761057644561,244.95,10044,1,32,365.59,0,1
1761057646961,234.48,10044,2,32,397.18,0,1
1761057649082,244.95,10044,1,256,120.03,1,1
1761057651296,234.48,10044,2,512,211.29,0,1
1761057653893,244.95,10044,1,1024,595.12,0,1
1761057656298,234.48,10044,2,128,403.62,0,1
1761057658725,244.95,10044,1,64,424.44,0,1
1761057661252,234.48,10044,2,32,526.23,0,1
1761057663634,244.95,10044,1,128,380.25,0,1
1761057666141,234.48,10044,2,512,505.21,0,1
1761057668788,244.89,10044,1,256,644.94,0,1
1761057671246,244.95,10044,1,128,456.29,0,1
1761057673794,234.48,10044,2,128,547.01,0,1
1761057676358,244.95,10044,1,32,562.82,0,1
1761057678563,234.48,10044,2,64,204.15,0,1
1761057680773,244.95,10044,1,1024,209.13,0,1
1761057683228,234.48,10044,2,256,452.96,0,1
1761057685670,244.95,10044,1,256,441.64,0,1
1761057688023,234.48,10044,2,256,350.52,0,1
1761057690288,244.95,10044,1,256,264.04,0,1
1761057692987,234.48,10044,2,1024,695.85,0,1
1761057695165,244.93,10044,1,128,177.36,1,1
1761057697298,244.91,10044,1,128,131.89,1,1
1761057699553,234.48,10044,2,64,253.84,0,1
1761057701892,244.95,10044,1,128,337.98,0,1
1761057704062,234.48,10044,2,1024,168.29,1,1
1761057706370,244.95,10044,1,64,306.85,0,1
1761057708657,234.48,10044,2,256,285.93,0,1
1761057710890,244.95,10044,1,32,233.02,0,1
1761057713266,234.48,10044,2,32,374.44,0,1
1761057715449,244.95,10044,1,128,181.89,1,1
1761057718001,234.48,10044,2,512,550.87,0,1
1761057720378,244.95,10044,1,256,375.63,0,1
1761057723131,234.48,10044,2,128,751.68,0,1
1761057725568,226.43,10044,2,256,434.37,0,1
1761057727742,244.95,10044,1,64,173.64,1,1
1761057730190,234.48,10044,2,64,446.39,0,1
1761057732631,244.95,10044,1,512,439.37,0,1
1761057734841,234.48,10044,2,1024,207.62,0,1
1761057737247,244.95,10044,1,256,404.34,0,1
1761057739522,234.48,10044,2,64,274.03,0,1
1761057741794,244.95,10044,1,256,270.61,0,1
1761057743991,234.48,10044,2,256,195.29,1,1
1761057746609,244.95,10044,1,64,616.66,0,1
1761057748870,234.48,10044,2,1024,258.69,0,1
1761057751375,235.11,10044,1,64,502.73,0,1
1761057753775,244.95,10044,1,64,399.26,0,1
1761057756035,234.48,10044,2,32,258.95,0,1
1761057758467,244.95,10044,1,32,430.34,0,1
1761057761118,234.48,10044,2,512,649.84,0,1
1761057763343,244.95,10044,1,256,225.03,0,1
1761057765747,234.48,10044,2,32,402.29,0,1
1761057767897,244.95,10044,1,1024,147.65,1,1
1761057770063,234.48,10044,2,512,165.09,1,1
1761057772505,244.95,10044,1,64,440.67,0,1
1761057774656,234.48,10044,2,512,149.24,1,1
1761057776873,244.95,10044,1,32,216.14,0,1
1761057779438,234.48,10044,2,256,563.15,0,1
1761057781885,244.93,10044,1,64,445.19,0,1
1761057784298,244.95,10044,1,256,411.74,0,1
1761057786658,234.48,10044,2,256,358.17,0,1
1761057789104,244.95,10044,1,64,445.0,0,1
1761057791578,234.48,10044,2,1024,472.1,0,1
1761057794006,244.95,10044,1,256,427.11,0,1
1761057796124,234.48,10044,2,512,116.26,1,1
1761057798305,244.95,10044,1,256,179.14,1,1
1761057800424,234.48,10044,2,256,117.97,1,1
1761057802606,244.95,10044,1,1024,179.82,1,1
1761057804777,234.48,10044,2,64,169.65,1,1
1761057807578,244.95,10044,1,128,799.87,0,1
1761057809948,234.48,10044,2,32,368.63,0,1
1761057812291,244.89,10044,1,64,341.52,0,1
1761057814647,244.95,10044,1,512,354.07,0,1
1761057817175,234.48,10044,2,1024,524.74,0,1
1761057819587,244.95,10044,1,32,411.48,0,1
1761057821929,234.48,10044,2,512,340.32,0,1
1761057824079,244.95,10044,1,256,148.88,1,1
1761057826267,234.48,10044,2,256,185.54,1,1
1761057828440,244.95,10044,1,256,171.8,1,1
1761057831208,234.48,10044,2,64,765.8,0,1
1761057833710,244.95,10044,1,32,500.83,0,1
1761057836085,234.48,10044,2,512,372.71,0,1
1761057838650,244.95,10044,1,64,565.09,0,1
1761057841280,234.48,10044,2,512,628.86,0,1
1761057843542,238.59,10044,1,256,261.11,0,1
1761057845920,244.91,10044,1,512,376.14,0,1
